,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3424,1.0,1.0125,1.00613,1.00458,1.00476,1.01626,1.01217,1.00738,1.0,1.01135,1.0,1.02227,1.0,1.00725,0.99048,1.00971,1.0057,1.01528,1.0270299999999999,1.01563,1.00143,1.00617,1.06667,1.02948,1.00433,1.0,0.99281,1.01057,1.02588,1.0,1.00147,0.99676,1.00521,1.01871,1.01258,1.0
3425,0.99257,0.98765,0.9878,0.99696,0.99855,0.992,0.9857899999999999,0.98617,1.0,0.98597,0.99609,0.97821,0.98072,0.98381,1.0,0.99038,0.98866,0.98401,0.98892,0.98462,1.0,0.98466,0.9375,0.97357,0.95259,0.97619,0.98551,0.98954,0.99541,0.99034,0.98678,1.01948,0.99136,0.99332,0.99379,0.99505
3426,0.99251,0.9725,0.99383,0.99695,0.98842,0.98387,0.96674,0.9769,0.98864,0.99431,1.0,0.98886,0.99263,0.98903,1.0,0.99029,0.97821,0.99283,0.9916,1.01563,0.98,0.99377,1.0,0.99661,0.9819,0.97561,0.98897,0.99366,0.95392,0.98293,0.98661,0.97771,0.98955,0.98655,1.0,0.99502
3427,1.02264,0.99743,0.99379,1.02446,1.01318,1.02459,0.99885,1.00507,0.98851,1.01288,0.99608,1.00676,1.0198,1.02033,1.00962,1.0,1.0129,1.00867,0.99435,1.0,1.00146,0.99687,0.93333,1.02384,0.99539,1.025,1.03532,1.00851,1.03382,1.01737,1.00452,1.00326,1.02394,1.00852,0.98125,1.01
3428,0.99631,0.99742,1.00625,0.98806,1.00145,0.984,0.97474,0.9958,1.0,1.0,0.99213,1.01119,1.00485,1.00543,0.98571,0.98039,0.9838,0.98568,1.00426,0.96923,1.00146,0.99686,1.0,0.99778,1.00926,1.02439,1.00539,1.01266,1.01869,1.01951,1.0015,0.99675,0.99483,0.98986,1.01274,0.9901
3429,1.0,0.9845,1.0,1.03172,0.99278,1.00813,0.98233,0.99072,1.02326,1.00282,1.0,0.98894,0.99517,0.98378,0.99034,1.0,0.99553,0.99952,0.98444,1.01587,0.99273,0.99685,1.0,0.99222,1.01835,0.97619,0.99286,1.02917,1.00688,1.0,1.0075,0.97394,0.99133,1.00171,0.96541,1.005
3430,1.00741,1.00525,1.00311,1.01025,0.99709,0.98387,1.01079,0.99319,0.97727,1.00282,0.98413,0.99329,1.00485,1.00549,1.00976,0.99,1.00355,1.00291,0.98851,1.0,1.00732,0.99051,1.0714299999999999,1.0,0.9955,1.0,1.01619,0.99595,1.00456,1.0,1.01637,0.97993,1.03497,1.00852,1.01629,0.99502
3431,1.00368,0.99478,1.00929,1.01014,1.00583,1.0,1.00119,0.99485,1.0,1.00843,0.97177,0.9955,1.00483,1.00182,1.00483,0.99495,0.98821,0.99807,1.00145,0.96875,0.99709,1.00958,1.0,1.00784,0.98643,0.95122,1.01416,1.00813,0.99093,1.00478,1.00732,1.01024,1.01689,1.0,0.9359,1.005
3432,1.03663,1.01312,1.01227,1.01435,0.9971,0.9918,1.02133,1.02241,1.0,1.02089,0.97925,1.00905,1.01683,1.00364,1.00481,1.03046,1.01671,1.01452,1.00435,0.98387,1.0102,1.00633,1.0,1.02778,1.0,1.05128,1.03316,1.0,1.02975,1.02619,1.02907,1.01689,1.04651,1.0270299999999999,1.01027,1.0199
3433,1.01413,1.02591,1.02424,1.00707,1.0189,0.99174,1.01276,1.01939,1.0,1.02319,1.00424,1.01345,1.02364,1.01268,0.99522,0.98522,1.03286,0.99905,1.01156,1.01639,1.02742,1.04717,0.93333,1.00324,0.98624,0.97561,1.01351,1.02016,1.01111,1.03944,1.02119,1.00997,0.9873,1.03289,0.98644,1.03415
3434,0.97561,1.0,1.00296,1.0,0.99144,1.0,0.99107,0.97932,1.06977,1.00267,1.01266,1.0,0.99076,0.98211,1.0,1.0,1.00227,0.98758,1.0,1.00516,1.00281,0.98799,1.0,1.0,0.99535,0.975,0.99333,1.00593,0.99341,0.98884,0.98202,1.0,0.97428,0.99522,1.00687,1.00472
3435,1.00357,0.99747,1.00885,0.99719,1.01439,1.0,0.97912,1.00253,1.0,0.99069,1.00833,0.99779,0.99767,1.00182,1.00481,1.01,1.03175,1.00387,1.01,1.0,1.0,0.99696,1.0,1.00216,1.00935,1.02564,0.99832,1.01375,1.00885,0.99774,1.02113,1.00987,1.00495,0.9968,1.00341,1.00469
3436,1.00356,0.98734,0.99415,1.0,0.99291,0.99167,0.99408,0.99073,1.0,0.99732,1.0124,1.00222,0.98598,0.99636,1.0,0.99505,1.0011,1.00289,0.99576,1.01613,1.0014,1.02439,1.0,0.9914,0.99074,0.975,1.0,0.99612,1.00439,0.98416,0.99862,1.00651,0.99836,0.98716,1.0,1.0
3437,0.98936,0.99744,0.98529,0.99296,0.99,1.02521,1.00238,0.98639,1.04348,0.99192,1.00816,0.99558,0.99526,1.0146,0.99522,0.99502,0.99232,1.0,0.98864,1.0,0.98601,0.99702,1.0,1.00434,1.0,1.0,1.0,0.99027,1.00655,1.01379,0.99448,0.99029,1.00987,0.98862,1.0034,0.99533
3438,1.02151,0.99743,1.00299,0.99716,1.01443,1.02459,1.02378,1.0069,0.95833,1.019,1.00405,1.01333,1.0,1.00899,1.00962,0.985,1.02212,1.00672,1.01149,1.0,1.01844,1.00299,1.0,1.02592,0.99533,1.0,1.00168,1.00786,1.00651,1.01361,1.00556,0.99346,1.01954,1.00987,1.00339,1.00469
3439,1.00702,0.98969,0.97917,0.98293,0.99147,1.0336,1.00581,0.99315,1.04348,0.99867,1.00403,0.99561,0.99762,0.98574,1.00952,0.99492,0.99026,0.99905,0.99432,1.01587,1.00139,1.0,0.92857,1.00737,1.00235,1.02564,0.99161,0.98635,0.98707,0.99776,1.00138,0.99671,0.99521,0.99023,1.00338,0.96729
3440,0.99652,0.96094,0.99696,1.01592,1.0,1.00781,1.00577,0.99655,0.98958,0.99867,1.00402,1.00881,0.99523,1.01085,1.00472,0.97959,1.00109,1.02006,0.99429,0.98437,1.00417,1.0,1.0,0.9906,0.98829,0.975,1.0,0.99802,0.97598,0.99552,1.00276,0.9967,0.98395,0.98849,0.99663,1.00483
3441,1.00699,1.01897,1.00915,1.02279,0.99713,1.02326,1.01607,1.02768,0.94737,1.01469,1.004,1.01747,1.01679,1.02326,1.00469,1.01563,0.99563,1.01873,1.01437,0.98413,1.00277,0.99107,1.07692,1.00949,1.0237,1.0,1.01015,1.0,1.02908,1.0270299999999999,0.99587,1.0,1.00979,1.00998,0.99662,1.01923
3442,0.99653,1.01064,1.00302,1.00975,1.00144,1.01515,1.00226,1.00168,1.02222,0.98816,1.00398,1.00429,0.99057,1.00175,1.00467,1.01538,1.00987,0.99173,1.01416,1.01613,0.98895,0.97598,1.0,0.97597,1.0,1.0,1.00503,1.00594,1.0,1.0,0.99724,1.0298,0.98223,1.0,0.99322,1.0
3443,1.0,0.98947,0.98795,0.98345,0.97557,0.98507,0.98534,0.98151,1.0,0.98003,1.0,0.98291,0.99048,0.98429,0.99535,0.98485,0.99783,0.99722,0.99721,1.0,0.99162,0.98462,1.0,0.98715,0.98611,0.97436,0.98167,0.99606,0.98913,0.97807,0.98892,1.01929,0.98849,0.9950600000000001,1.00341,0.99057
3444,0.97561,0.98936,0.9878,0.99719,0.98969,0.9697,0.98627,0.99572,0.97826,0.98913,1.0,0.98913,1.00481,0.98227,0.98131,0.96923,1.00762,0.99721,1.0028,0.93651,0.99577,0.9625,1.0714299999999999,0.99132,0.99531,0.97368,0.98981,1.0,0.98242,1.01121,0.993,0.98107,0.99501,0.99172,1.0,0.98571
3445,0.99643,0.99731,1.00617,0.99437,1.00298,1.04688,1.0,0.97506,1.0,0.98901,1.0,1.02418,1.01196,0.97653,1.00476,0.95238,0.98272,0.9986,1.0,1.08475,0.99859,0.97403,0.86667,0.99891,0.96226,1.0,0.99142,0.99605,0.96644,0.98448,1.00282,0.98714,1.00334,0.97997,0.9932,0.99034
3446,0.98925,1.01348,0.9816,1.00849,0.99852,0.94776,1.00116,1.01411,1.0,0.99861,1.0,0.99785,1.0,1.00555,0.99052,1.01111,0.99121,0.97667,0.99441,1.0,0.99717,1.00667,1.07692,1.00438,1.0098,0.91892,0.98443,0.99008,1.00926,1.0,0.99578,1.00977,0.995,0.9983,0.97603,0.99512
3447,1.01087,1.02128,1.00937,1.02244,1.00892,0.99213,1.00463,1.01565,1.0,1.01947,1.01587,1.02796,1.0,1.02206,1.0,1.04945,1.01109,1.00717,0.99719,0.98437,1.02273,1.02318,0.92857,1.02181,1.00971,1.02941,1.0123,0.99599,1.01835,1.01351,1.0113,1.00968,1.01173,1.00341,0.99649,1.0
3448,1.0,0.96875,1.0,1.00412,0.99705,0.97619,1.00115,0.99144,1.0,1.00409,0.98437,0.99791,0.98345,1.0018,0.99522,0.95812,0.99013,0.96964,0.99577,1.0,0.99444,1.00971,1.07692,0.97332,1.0,1.0,0.9809,1.00201,1.03378,0.97333,0.99581,0.99681,0.9851,0.9966,1.01056,0.9951
3449,0.99642,1.02688,1.02167,0.98634,0.99852,0.99187,1.0,1.00864,1.0,1.00543,1.02778,1.0021,1.0024,1.00898,0.98077,1.02186,1.00664,1.00391,1.00707,1.0,1.00698,0.99679,0.92857,1.0011,1.00962,1.0,1.01593,1.00602,0.99782,1.00913,1.00842,0.98077,1.00168,1.00512,0.99303,1.0
3450,0.9964,1.03665,1.01212,0.99169,1.00148,1.00082,1.00576,1.01199,1.0,1.01081,1.01158,1.0,1.0,0.99644,1.0098,1.00535,1.0088,1.01023,1.0014,1.03175,0.99723,1.02251,1.0,1.01095,1.00476,1.02857,1.0122,1.01796,1.00655,1.0181,1.00195,0.99673,1.03356,1.0017,0.99649,1.00493
3451,1.00361,1.05051,1.00898,1.05028,1.01329,1.01802,1.01718,1.02538,1.0,1.02139,0.9771,1.01046,1.03118,1.00893,1.00971,1.02128,1.0,1.0082,1.00982,0.98462,1.00139,1.00314,1.0,0.98592,1.01422,1.05556,1.03614,1.0,1.00651,1.02222,1.00279,1.02623,1.01623,1.02203,1.0,1.02941
3452,0.98921,1.00962,0.97923,0.99734,1.02915,1.0177,1.0,1.01155,1.2,1.00524,0.99219,1.00207,1.01628,0.99292,1.00962,1.01042,1.00763,0.99713,1.0,1.0625,0.99861,1.0,1.0,1.0044,1.00467,1.0,0.99834,0.99608,1.0,0.9913,1.0,1.00319,1.00639,0.98507,1.01056,1.00952
3453,0.99273,1.0,0.99394,0.98933,0.9915,1.0,0.99324,0.99266,0.98148,0.98698,0.97638,0.99587,1.00458,1.00535,0.99524,0.98454,0.99567,0.99808,0.99722,0.98529,0.99026,1.0094,1.07692,0.98468,1.0186,1.0,0.99168,1.00394,1.00216,1.0,0.99721,0.99045,0.97937,0.9798,1.0,1.00472
3454,0.98901,0.99286,1.0,1.00943,0.97143,0.98261,0.99206,0.98932,0.96226,0.98681,0.99194,0.98506,1.00228,0.99113,1.00957,0.98429,0.98043,0.99471,1.0,1.0,0.97753,0.99689,1.0,0.98556,0.9863,0.97368,1.00336,0.98431,0.99355,0.99561,0.9986,0.99678,0.99352,0.99828,0.99652,0.99531
3455,0.99259,1.0,1.0,1.0,1.0,0.9823,1.00229,1.01329,0.98039,0.99733,0.97561,1.01064,0.99318,1.00537,0.98578,0.98404,0.99667,1.00242,0.98747,0.95522,0.9842,1.00623,0.92857,1.00225,1.00556,1.0270299999999999,0.98997,1.00199,1.00866,0.99339,1.0042,1.03226,1.00163,1.00344,0.99301,1.0
3456,0.98507,1.0024,1.0,1.0,0.99118,1.00901,0.9943,0.98852,1.04,1.00804,0.97917,1.0,0.98627,0.99288,1.01923,0.99459,0.98443,0.98698,0.99859,0.98437,0.9927,0.9969,1.0,0.97975,1.0,0.97368,0.99324,0.99404,1.01288,1.0,0.99164,0.98125,0.98534,0.97942,0.98944,1.00943
3457,1.0,1.00478,1.0,1.0,0.99703,0.99107,1.00917,1.00498,0.98077,1.01596,0.92766,1.00632,1.00232,1.01434,1.0,0.98913,1.00113,1.00049,0.9887,0.95238,1.01176,1.0,1.07692,1.01607,0.99065,0.97297,1.0,0.998,1.0,0.99778,0.98736,0.96795,0.99504,1.0035,0.99288,1.01869
3458,1.0,1.00238,0.99695,1.00534,0.99405,1.01802,0.9875,1.00165,1.0,0.99738,1.00459,1.01046,0.99537,1.0053,1.0,0.99451,0.98871,0.99023,0.99714,1.01667,1.01453,1.0,0.92857,0.98757,1.00943,1.0,0.9966,0.99599,1.00424,0.99778,1.00711,1.01325,0.99668,0.99825,1.0,1.00459
3459,0.99621,0.97625,1.00306,1.00531,0.98802,1.0,0.98964,0.9950600000000001,1.0,0.9895,1.04566,0.98344,1.0,0.99824,0.98113,1.01105,0.97146,0.99951,0.99427,0.96721,1.0,0.98137,1.07692,0.97941,1.0,1.0,0.98464,0.99598,1.00211,0.99332,1.00282,0.98693,1.005,0.98951,0.99642,1.01826
3460,1.0076,0.98297,1.0122,1.0,0.99545,1.0,1.00233,0.99834,0.98039,0.99072,1.02183,0.97263,0.98605,0.99472,0.99519,0.96175,0.99177,0.98273,0.99568,1.05085,0.99284,1.01582,0.92857,0.99766,0.99065,1.0,1.00347,0.9697,1.00421,0.98879,1.00282,1.00993,1.00166,0.99293,0.99784,0.99552
3461,1.01132,1.02228,0.99578,1.0266,1.00304,1.0,1.0058,1.00498,1.02,1.02008,0.99145,1.00433,1.0,1.00177,1.00483,1.01136,1.02251,1.01406,1.01302,1.03226,1.0101,0.98442,1.0,1.00351,1.0,0.97222,1.02591,1.00417,1.00168,1.01587,0.9986,1.00328,1.00828,1.00712,1.01832,1.0045
3462,0.98507,0.99516,1.00615,0.97927,1.00152,0.99558,0.98847,0.98845,1.0,1.0105,1.0,0.98276,0.97877,1.0,0.99519,1.00562,0.9861,0.9901,0.99714,0.9375,0.99857,1.0,1.0,0.96733,0.99528,1.0,0.99327,0.97925,0.99151,0.99554,1.0,0.98693,1.00493,0.98233,1.00719,0.99103
3463,1.0,0.99757,0.99388,1.01058,1.00909,0.97778,1.00817,1.00167,0.98039,1.00649,0.99138,1.00439,1.00964,1.00707,1.0,0.99441,0.99295,1.0055,1.01146,0.96667,1.00286,0.99684,1.0,0.99397,1.0,1.0,1.00678,1.00847,0.99786,0.99552,1.01969,0.99007,1.00163,0.9946,1.01071,0.99078
3464,1.01894,1.00488,1.00308,1.00393,1.02102,0.99091,1.00231,1.01167,1.0,1.02452,0.99565,1.00873,0.99761,1.00491,1.00483,1.01124,1.00355,1.00351,1.00283,1.01724,1.00143,1.02857,1.0,1.02184,1.00474,1.0,1.0,1.0021,1.00429,1.0,0.99862,0.99666,1.00816,1.00181,1.01413,1.0
3465,1.00749,1.01621,1.01534,0.9987,0.99265,1.0,1.0254,1.0173,1.0,1.00277,1.00087,1.02165,1.00957,1.00887,1.01442,1.08333,1.01533,1.02994,1.00706,1.01695,1.0114,1.03395,1.0,1.0095,1.01415,1.0,1.01347,1.0021,1.01709,1.02252,1.00691,0.99329,1.02751,1.01083,0.98955,1.0093
3466,1.01115,1.0024,0.99396,1.0,0.99704,1.0367,0.9955,1.00243,1.02,0.99363,1.00881,1.0,0.99763,0.98418,1.00948,0.97949,1.01858,0.99419,0.9963,0.95,1.00845,1.00299,1.07692,0.98353,1.01395,1.02857,0.99336,0.99582,0.9958,0.99559,0.99863,0.99324,1.00157,0.99107,0.99648,1.00922
3467,0.98897,1.01439,0.99392,1.00261,0.98366,0.99115,0.99548,1.00242,0.96078,1.01282,0.9869,0.99153,0.98812,1.00357,0.98592,1.0,1.01254,1.00195,0.98865,1.03509,0.97765,1.00595,0.92857,0.99043,1.0,0.97222,1.00669,0.9916,0.99367,1.00221,0.97802,1.0034,1.00472,0.9982,1.00707,0.99543
3468,0.97398,1.01418,0.99694,0.9987,1.00453,1.0,0.99318,0.9863,1.0102,0.99114,1.00885,0.99573,0.99279,1.0,0.99048,1.00524,0.97297,0.99416,0.98709,1.0339,0.99143,0.9645,1.07692,0.99758,1.00459,1.0,0.99003,0.98305,0.99151,0.99558,1.00281,0.97288,0.98748,0.99097,0.98596,0.98624
3469,0.98855,0.99534,0.99693,0.99478,0.98045,1.0,0.99657,0.99101,0.94949,0.99234,1.0,0.98927,0.98789,0.99288,1.00481,1.0,0.98148,0.98728,0.99273,0.98361,0.98991,0.99387,0.92857,0.98063,0.9863,1.0,0.98826,0.98707,0.98929,0.98226,0.9902,1.01045,0.98891,0.99089,1.00356,1.0
3470,1.0,0.99297,0.99692,1.00786,0.99693,1.02679,0.99541,1.00247,1.0,1.00515,0.99561,0.99349,0.98529,1.0,1.00478,0.99479,1.00708,1.0,0.99561,0.96667,0.99854,0.98457,1.07692,0.99753,0.99537,1.0,0.99151,1.00633,1.01948,0.99549,1.0,0.99655,0.99359,0.98897,0.97872,1.0
3471,0.98842,1.01415,0.98457,1.0143,1.00769,1.0,1.00115,1.00987,1.0,1.01152,1.00881,0.99563,1.00995,1.00717,1.00286,1.0,0.99297,1.00297,1.00588,1.03448,0.99708,1.00313,0.85714,0.99257,1.0,1.0,0.98459,1.00218,1.01699,0.9932,1.00141,1.02768,1.00645,0.99442,1.0,0.9814
3472,0.99219,1.01628,1.00313,1.00385,1.00763,0.98261,1.00346,1.00651,0.97872,1.0038,1.00873,0.98246,1.00246,1.00356,1.0,0.98429,0.98467,1.00296,1.00439,0.98333,1.01173,1.00625,1.08333,0.99875,1.00465,1.0,1.00696,1.0,0.98539,0.99315,0.99435,0.99663,1.01603,1.0,1.00725,1.00474
3473,1.0,1.01602,1.0,1.02171,0.99091,0.99115,1.00918,1.01794,1.02174,1.02396,1.0,1.01339,1.01229,1.00355,0.97585,1.00532,1.01557,1.01281,1.0131000000000001,1.0,1.0029,1.03416,0.92308,1.02122,0.99537,1.0,0.99482,1.02397,1.01059,1.0023,1.0,1.00676,1.01577,1.00561,1.00719,1.01415
3474,1.0,0.98874,1.0,0.9825,0.98012,1.05357,0.99431,0.99119,1.0,0.99261,0.99134,0.98458,0.99757,0.98763,0.99505,1.0,0.97406,0.98638,1.00575,1.0,1.0,1.00901,1.08333,0.98655,0.97674,0.97143,0.99479,0.98511,0.98952,1.0,0.99716,0.99329,0.99534,0.99442,0.98214,1.0
3475,1.00787,0.98405,0.98125,0.97837,0.99688,0.97458,0.9897,0.97979,0.97872,0.98387,1.0,0.96644,0.98297,0.9839,0.95522,0.99471,0.96852,0.98521,0.99286,0.98305,0.99855,0.99107,1.0,0.98637,0.97143,1.0,0.99825,0.98056,0.99153,0.97706,0.98006,0.99324,0.98128,0.98542,1.00364,0.97209
3476,1.01172,0.98148,1.00637,1.0143,1.00626,1.0,0.99653,1.00825,1.0,1.00126,0.99127,1.00463,1.0,1.0,1.02083,1.01596,1.02625,1.00501,1.00288,1.0,0.99566,1.00901,0.92308,1.00392,0.9902,1.0,0.98951,1.00881,1.00214,0.99765,1.00581,0.94898,1.00159,1.00191,0.98551,1.0
3477,0.99228,1.0,0.98734,1.00513,1.0,0.99565,0.95128,0.99509,0.97826,1.00756,1.0,1.00922,0.99257,1.00545,1.0102,1.02094,0.99878,0.99602,1.00574,1.0,0.98692,0.9881,0.91667,1.0,1.0,1.0,0.9894,0.9869,0.99147,0.99294,1.00145,1.02509,1.00635,0.98667,1.00368,1.0
3478,0.98054,0.99764,1.01282,1.0102,0.99844,0.9869,0.9561,0.98684,1.0,0.99875,0.98238,0.99772,1.00249,1.0,1.01515,1.00513,1.00122,1.013,1.00713,1.0,1.00442,1.00602,1.0,1.00754,0.99505,0.97059,1.00179,0.99558,1.01505,1.00237,1.00577,0.98601,0.99685,1.0,1.01099,1.00478
3479,1.01984,0.99527,1.00316,1.01136,1.01246,1.00442,1.00765,1.0075,1.0,1.01001,0.99103,1.00458,1.01244,0.99277,1.00498,1.0102,1.02192,1.01333,1.00567,1.0,1.0132,1.00599,1.0,1.00998,1.01493,1.0,0.99822,0.97778,1.01059,1.01891,1.01435,1.01064,1.00791,1.00772,1.00725,0.99524
3480,1.00389,0.99762,1.00315,0.99251,0.99077,1.00441,1.00506,0.98594,1.0,1.00124,1.03167,1.00228,1.00246,0.99271,0.9901,0.9899,1.01192,0.98977,0.99859,1.0,0.99566,0.99405,1.04545,0.98889,0.98039,1.0303,0.99071,1.00455,0.98952,0.98376,0.99151,0.98246,0.99529,0.99808,0.9964,1.0
3481,1.02713,1.00952,1.00629,1.01258,0.98137,1.0,1.0,1.00671,0.97778,1.01238,1.00877,1.01364,1.01961,1.00917,1.005,1.0051,1.01767,1.01378,1.00423,1.0,1.0,1.01497,0.95652,0.99625,1.0,1.0,0.99819,0.99548,1.00847,1.00236,0.99572,1.00357,1.00789,0.99232,1.00722,1.00478
3482,1.00377,1.01887,1.0,1.00248,0.99842,0.97368,1.0,0.99333,0.97727,1.00122,1.02609,1.0157,1.00721,1.0,0.99502,1.0,0.99074,0.99417,1.00843,0.98276,0.99855,1.0118,1.09091,0.99875,1.0,1.0,0.9873,0.99545,1.0042,1.00235,0.99713,0.97865,0.99531,0.97485,0.98925,1.00952
3483,0.98872,0.99537,0.99375,0.99876,0.98891,1.0,0.97733,0.99161,1.0,0.99023,0.98729,0.99779,0.98807,0.98545,1.0,0.9797,0.99416,0.98828,0.99164,0.98246,0.97525,0.98542,1.0,0.98118,0.975,0.97059,0.98529,0.98858,1.00209,0.98826,1.00144,1.0,1.00629,0.9881,0.99275,0.99528
3484,0.9962,1.00698,1.00314,0.99256,0.9984,1.00901,1.00387,0.98646,1.0,0.99383,0.99571,1.00442,1.01208,0.98155,0.995,1.01036,0.99765,1.00148,0.98315,1.0,0.99552,1.01657,0.91667,0.98465,1.0,1.0303,0.99813,0.98152,0.98539,1.00713,0.99857,0.97818,1.00313,0.99197,1.01095,1.00474
3485,1.0,1.00924,1.00313,0.9825,1.01493,1.01786,1.00128,1.00343,1.0,0.99752,1.00862,1.01322,1.00239,1.00188,1.00503,0.99077,0.99764,0.99852,1.00429,1.0,0.9985,0.9823500000000001,1.0,0.99481,1.00513,0.97059,1.00374,1.0,1.0,1.00943,1.00287,1.0,0.99688,1.01417,1.00361,1.0
3486,1.00382,0.99771,0.99375,1.00382,1.00159,0.99561,0.96923,1.0,1.01163,1.00124,1.00855,0.9913,1.00476,0.99437,0.995,1.01042,0.98819,1.00099,1.00853,1.00571,0.9985,0.99102,1.09091,1.00522,1.01531,1.0303,1.00186,0.98824,1.00636,0.99531,1.0,1.0,1.00781,0.99401,1.0,1.00943
3487,1.0076,1.01147,0.98428,1.0076,1.01274,0.99559,1.00794,0.99915,1.01149,1.01615,1.00847,1.01535,1.01232,1.00377,1.00503,1.00515,1.01553,1.00888,1.01128,1.0,1.00752,1.01208,0.91667,1.01169,1.01508,1.02941,1.00372,1.00952,1.00421,1.0,1.0043,1.00743,1.00465,1.0241,0.99281,1.01402
3488,1.01887,1.02494,1.01278,0.98742,1.01415,1.00885,1.00525,1.00941,0.98864,1.01956,1.0084,1.00216,1.00943,1.01128,0.995,1.02051,1.02588,1.00881,1.01534,0.96429,1.00149,1.01493,1.0,1.03209,1.0099,1.02857,1.02593,1.03066,1.01468,1.0,1.00999,1.04797,1.01852,1.01569,1.01087,1.0
3489,1.0037,1.02655,1.00315,1.01911,1.01085,0.99123,1.02089,1.00085,1.01149,1.0036,1.03333,0.99784,1.02804,1.00929,1.01005,1.01005,1.02408,1.0097,1.01374,1.01852,1.01192,1.01471,1.0,1.00995,1.03431,0.97222,0.99458,1.01831,1.00207,1.00708,1.01554,1.02465,1.02121,1.01737,0.98925,1.00922
3490,0.99262,0.98276,1.0,0.99,1.0,0.99115,0.98721,0.99746,0.98864,0.98686,0.99194,0.99136,0.99545,0.99448,1.0,0.99502,0.99216,0.9952,1.00407,1.0,0.99264,0.9971,1.0,0.99261,0.99526,1.0,0.99274,1.0,1.00412,1.0,1.0,0.99656,1.00534,0.98861,1.0,0.99087
3491,0.99628,1.0,1.00314,1.00505,0.99693,1.0,1.00518,0.99576,1.01149,0.99879,0.99593,1.01525,1.00457,1.00741,1.01493,1.0,1.00564,1.01351,1.0027,0.96364,1.00593,1.00291,1.0,1.00496,1.02381,1.02857,1.00366,1.00899,1.00411,1.0,0.99861,1.01034,0.99556,0.99232,1.06159,0.99539
3492,1.02239,1.00877,0.99687,1.03518,1.01692,1.00893,1.02062,1.02131,1.0,1.01212,1.00816,1.01288,1.01591,1.04412,1.0,1.0,1.01684,1.02476,1.02153,1.01887,1.00885,1.02319,1.0,0.99383,1.01395,1.0,1.00729,1.05122,1.0,1.0,1.01532,0.99659,1.00892,1.00387,1.04437,1.00926
3493,1.01095,1.0,0.98113,0.99029,0.99244,1.00885,1.03535,0.99165,0.95455,1.0,0.9919,1.00636,1.00895,0.98944,1.0,1.0,1.01545,0.98885,0.99605,1.03704,1.00877,1.00283,1.0,0.98137,1.00459,1.05556,1.01085,0.98093,1.00204,0.99766,1.0096,1.0,1.00589,0.98844,1.00654,1.0
3494,1.0,0.99348,1.00962,1.01103,0.99238,0.99298,1.00976,0.99916,1.0,1.0,0.99184,0.99579,1.01109,0.9911,1.0,0.995,1.00543,1.01692,0.98545,1.0,0.98696,0.9887,1.0,1.01646,1.0,1.0,1.00537,1.00864,1.0,1.00469,1.01359,0.99315,0.99707,1.0039,0.99026,1.00917
3495,0.98556,0.99562,1.00317,0.99394,0.98925,1.00893,0.98551,0.97725,1.0,0.99281,0.98354,0.98309,0.99123,0.99282,1.0049,1.00503,0.99351,0.99353,0.98255,1.0,0.99266,1.00571,1.0,0.9863,0.9863,1.0,0.98932,0.99358,0.99592,0.97196,0.99464,1.01034,1.0,0.99029,1.00984,0.99091
3496,0.99634,1.0044,1.00949,0.99512,0.99379,1.0,1.0,0.98966,1.0,1.0,1.0,1.0,0.99779,0.99638,1.0,0.99,0.96844,1.01209,0.9959,0.98214,1.00148,1.01136,1.0,1.0202,0.98148,0.97368,0.99281,1.0,0.98361,1.0,1.0027,0.96587,0.98678,0.98824,0.99675,1.0
3497,1.0,0.99781,1.01567,0.99387,1.01563,1.00885,0.98775,1.00523,1.0,1.0,1.0,1.0086,1.01552,1.0127,1.00976,1.0,1.0,1.01195,1.00412,1.0,0.99114,1.0,1.09091,0.99381,1.01887,0.97297,0.99457,0.9806,0.98542,1.01923,1.01075,1.0,1.01637,1.00992,1.02606,1.00459
3498,1.00368,0.99781,0.96605,0.99137,1.00308,1.0,0.98753,0.98614,1.0,1.0,1.01674,1.00426,1.00218,0.98746,0.99517,1.0,1.00225,0.9972799999999999,1.00273,1.0,0.99553,1.00281,0.91667,0.99253,1.0,1.02778,1.00182,0.98242,1.00423,0.98585,1.0,1.02473,1.00146,0.99411,1.01587,1.0137
3499,0.99634,0.99341,0.99042,1.00995,0.99387,0.99123,0.98485,0.99824,1.0,1.0,0.99588,0.99788,0.98911,1.0,1.0,0.99495,1.01345,0.99681,0.9972799999999999,1.01818,0.99701,0.9944,1.09091,1.00125,0.99537,1.0270299999999999,1.00909,0.98881,1.00842,0.97608,1.00266,0.98276,1.00585,1.00198,1.01563,1.0045
3500,0.99265,1.00664,1.00645,1.0234,1.02469,1.0,0.97179,1.00088,1.0,1.00121,0.99174,0.99787,1.00661,0.99456,1.0,1.0203,0.99779,1.00685,0.99454,1.03571,1.01051,0.9831,1.0,1.00752,0.99535,1.02632,1.01802,1.02036,1.00835,0.98775,0.99735,1.03158,1.00436,1.00592,0.99385,1.0
3501,1.01481,0.99341,1.03205,1.00602,1.01355,0.99115,1.01847,0.98153,0.97619,1.00843,1.00833,0.99787,1.0,1.0,1.00485,1.00498,1.01774,1.00454,1.00549,1.0,0.99851,0.97708,0.91667,0.99627,1.0,1.0,1.01947,0.9867,0.99172,1.01737,1.00931,0.9966,1.00724,1.01569,0.9969,1.00897
