,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
538,0.982759,1.0026,1.0177,0.980769,1.0,0.995968,1.02198,0.991189,1.00529,0.991525,1.0,0.994065,0.991379,0.979167,0.994302,1.00909,1.00406,0.958333,1.0,1.0,1.00357,1.0,1.04615,0.971429,0.993671,0.997685,1.0,1.00987,0.985401,1.00189,1.0,0.970856,0.98,1.0,1.01729,1.0,0.984375,1.01538,1.0,0.979215,1.01402,1.00699,1.02778,0.987342,1.03883,1.0,0.988038,0.972973,1.0,0.986577,1.04167,1.0,0.9852069999999999,0.96988,1.00926,1.00746,1.02663,0.983333,1.01307,1.0125,1.0061,1.0,0.997191,0.990476,0.973913,1.0,1.01242,0.991632,0.98,1.0,1.0,1.0126,1.0041,1.04878,0.983607,0.990291,0.984496,0.997396,0.986111,0.987654,0.991304,1.03947,1.0,1.00535,1.0,0.989362,1.0202,1.00595
539,1.01754,1.04145,0.973913,1.01307,0.987578,1.01215,1.0,0.991111,1.01053,1.00855,1.02256,1.0,1.0087,0.957447,1.01719,1.00901,1.01215,1.0,1.00497,1.0,1.0,0.991228,0.970588,1.02941,1.00637,0.993039,0.98913,0.986971,1.01482,1.01134,0.979592,1.01689,1.0102,0.988764,1.00595,1.0,0.994709,0.984848,1.02899,1.0,1.01382,1.0,0.972973,1.02244,0.971963,1.0,1.00242,1.00694,1.0,0.972789,0.975,0.979592,1.0015,0.993789,1.0,1.02222,0.990566,0.959322,0.993548,0.975309,1.0,1.0,1.01972,1.0,1.02679,1.03825,1.01227,1.00844,1.0068,1.02326,1.02083,1.0166,1.01633,1.0,1.00556,1.0,0.992126,1.0,1.01408,1.00625,1.01754,0.987342,1.01493,1.00532,0.974619,1.01075,0.990099,0.994083
540,1.0,0.980099,0.982143,0.993548,1.01258,1.0,1.0,0.991031,0.994792,1.00848,0.985294,1.0,0.991379,1.02222,0.991549,0.973214,0.996,0.956522,1.0,0.985714,0.989324,0.99115,1.00758,1.0,1.0,0.974299,1.0,1.0033,0.9927010000000001,1.00374,0.979167,0.979705,0.979798,1.01136,0.985876,1.0,1.0,1.0,1.01408,1.00943,0.986364,1.0,0.986111,0.990596,0.990385,1.0,0.978261,0.993103,1.01031,0.993007,1.01538,0.979167,0.995502,0.9875,1.00917,1.02174,0.97619,1.02473,0.993506,1.01266,0.981818,1.01449,1.00553,1.00481,1.0087,1.0,0.990909,0.991632,1.0,0.988636,1.03265,0.995918,0.995984,0.953488,1.0,0.990196,1.01587,0.997389,0.986111,1.00621,0.991379,1.0,0.991176,0.994709,1.00521,1.0,1.0,1.00298
541,1.0,0.982234,1.0,1.00649,0.962733,1.0,1.0,0.99095,0.979058,0.991597,1.00746,1.00299,1.0,1.0,0.991477,1.0,1.0,1.02273,1.00495,0.985507,0.985611,0.991071,0.992481,0.971429,1.00633,0.997602,0.978022,1.03289,1.0,0.988827,1.0,0.973635,1.01031,1.0,1.02865,0.988636,0.978723,1.0,0.972222,1.00234,1.00461,1.0,1.01408,0.96519,1.00971,1.01512,0.997531,1.01389,1.04082,0.964789,0.99495,1.0,1.0241,0.987342,0.990909,1.02128,1.02439,0.982759,1.01307,0.9875,1.01852,1.0,0.994505,0.995215,1.00862,1.0,0.990826,1.00422,1.0,1.02299,1.00791,0.995902,1.0,1.0,1.00276,1.0,0.992188,1.0,0.985915,1.03704,0.982609,1.01282,0.997033,0.994681,0.989637,1.03191,1.0,1.0089
542,1.01149,0.989664,1.0,1.0,1.00645,0.984,1.01075,1.00457,1.0,1.00848,1.0,1.0,1.01739,1.02174,0.997135,0.963303,1.00803,0.977778,1.01478,1.0,1.00365,1.00901,1.0,0.970588,0.981132,1.0024,0.988764,1.01274,0.992647,0.990584,1.01064,1.00967,0.989796,1.0,0.994429,1.0,1.01087,1.01538,1.02857,1.01632,1.0,0.986111,1.04167,0.996721,0.990385,1.0,1.00743,0.986301,0.980392,1.0219,0.964467,0.978723,1.00588,0.974359,1.00661,1.00694,0.990476,1.01053,0.993548,1.0,0.987879,1.0,1.0,1.0,1.0,0.973684,1.00617,0.987395,0.986486,1.0,1.01961,1.0,1.0121,1.0,0.99449,1.0,0.992126,1.0,1.0,1.00595,0.99115,1.0,1.0,1.01069,1.00524,0.989691,1.0,0.991176
543,1.0,0.989556,0.990909,1.00645,1.01282,1.00813,1.01064,0.995455,1.0,0.999664,0.992593,0.997024,1.00342,0.978723,0.994253,0.990476,1.00797,1.02273,0.990291,1.02941,1.00727,1.0,1.00758,1.0,1.01282,0.990408,0.965909,1.0,0.995556,0.984791,1.0,1.01149,1.0,1.0,0.969188,0.977012,1.00774,1.0,0.986111,1.0,0.998114,0.992958,0.96,1.03289,0.990291,0.995238,0.997543,1.0,0.99,1.01429,1.00526,1.04348,0.997076,0.981579,1.0,1.0069,1.00961,0.989583,1.0,1.01266,0.993865,1.02143,0.994475,1.00481,1.00855,1.0,1.0,1.0,1.00685,1.0,1.0,1.0,1.01195,1.02439,1.0,1.0,1.00794,0.997382,0.985714,0.994083,1.00893,1.01266,0.982143,1.01058,1.00521,1.01042,1.09,0.997033
544,0.988636,0.984169,0.990826,0.99359,1.0,0.983871,1.0,1.00457,0.994652,0.991453,0.992537,1.0,1.00855,1.02174,1.01445,0.980769,0.992095,0.977778,0.980392,0.985714,1.00361,0.982143,1.00752,1.12121,0.993671,0.985472,1.01177,0.977987,1.00746,1.00386,1.02105,1.02083,1.0,1.0,1.00578,0.988235,0.989247,0.984848,1.0,1.0,1.0,0.992908,1.01389,1.00318,1.0,0.995215,1.0,1.00694,0.989899,0.992958,0.973822,1.0,0.97654,0.972973,1.0,1.02055,0.990476,1.0,0.987013,0.9535,1.00617,0.986014,0.991667,1.00479,0.991525,0.972973,1.0,1.0,1.02041,0.977528,0.984615,1.01235,1.00394,0.97619,0.99723,1.0,0.992126,1.00263,0.971014,0.97619,1.0,0.9875,1.01515,0.968586,0.989637,1.01031,1.22936,0.988095
545,1.0,1.00536,0.981481,1.0,1.03798,0.991803,1.0,0.995455,1.03763,1.0,1.01504,1.00299,1.02542,0.978723,0.985755,0.95098,1.01992,1.04546,1.01,1.01449,1.0,0.981818,0.992537,0.945946,1.01274,1.0172,1.02326,0.983923,0.992593,1.00385,1.01031,1.04638,1.0,1.01124,1.02012,0.988095,1.02717,0.984615,0.985915,1.00917,0.995349,1.0,1.0137,1.0,0.980392,1.00481,1.00249,1.0,1.02041,0.992908,1.01075,1.02083,1.00901,1.00694,1.0,0.979866,0.997596,1.00351,0.993421,1.01316,0.993865,1.0,0.997199,1.0,1.02564,1.01111,1.01227,1.01277,1.0,1.0,0.957031,1.01219,1.01569,0.956098,0.997222,1.00495,1.00794,1.00524,0.985075,1.0061,1.00885,1.01266,1.00896,0.983784,1.02094,0.989796,0.940298,0.993976
546,1.01149,1.04267,0.95283,0.993548,1.01219,1.00413,1.0,1.01826,1.03109,1.00862,1.0,1.0,1.01653,1.0,1.0289,0.989691,1.01172,0.978261,1.0198,1.0,1.02518,1.03704,1.00752,1.02857,1.0,1.02174,1.01136,0.977124,1.00746,0.998084,1.0,0.985816,1.0,1.02222,1.01408,1.01205,0.994709,0.984375,1.0,1.00682,1.00467,1.01429,0.918919,1.0127,0.97,1.00479,1.0,1.01379,1.0,1.0,1.01064,0.959184,1.00298,1.0,1.0,0.986301,0.987952,1.04895,0.980132,1.01299,1.02469,0.992908,0.997191,0.995238,1.03333,0.994505,1.00909,1.0042,0.9666669999999999,1.02299,1.0,1.00803,1.00772,0.959184,1.01393,1.0197,1.00787,1.0026,1.0303,1.01212,1.0,0.975,1.04438,0.956044,1.0,1.01031,0.97619,0.9666669999999999
547,0.994318,1.01534,1.0297,1.00649,1.0,1.0,1.02105,1.03587,1.0,1.0,1.00741,1.0,1.01626,1.02174,0.997191,0.979167,0.996139,1.0,1.00971,1.01429,0.996491,1.0,0.962687,1.0,1.00629,0.953901,1.0,1.01003,1.00741,1.00384,1.0,1.01079,1.01031,1.0,1.00833,1.02381,1.00532,0.968254,0.957143,1.00677,1.0093,0.992958,1.04412,1.01254,1.0,1.00952,1.0,1.0068,0.99,0.992857,1.01053,1.02128,0.988131,0.993103,1.0,1.00694,0.995122,0.983333,0.97973,0.974359,1.01205,1.01429,1.0,1.00479,1.00806,0.994475,1.003,1.00418,1.01379,1.01124,1.0,1.00398,1.00383,1.03191,1.02198,1.00483,1.0,1.01039,1.04412,1.00599,1.0,1.0,1.00567,1.0,1.0,0.989796,0.99187,1.00314
548,1.00526,0.969773,1.0,1.00645,0.981928,0.995885,1.08247,0.991342,0.984925,1.0,0.992647,0.997024,1.0,1.0,1.00563,1.01064,1.0,0.955556,0.990385,1.0,1.0,0.991071,1.02326,0.944444,0.99375,0.938042,0.988764,1.00272,1.00735,1.01147,1.0,0.982206,1.0102,1.0,0.991736,0.9767440000000001,0.994709,1.03279,1.02985,0.982063,0.990783,0.985816,1.0,0.990712,0.989691,0.995283,1.00248,1.00676,0.989899,0.985611,1.04167,1.0,0.993994,1.0,1.00917,1.0,1.0,0.983051,1.0069,0.960526,0.994048,1.0,0.994366,1.0,1.0,1.0,0.991018,0.991667,1.02041,0.977778,0.979592,0.996032,0.992366,0.989691,0.981183,1.00481,0.984375,0.997429,0.985915,0.994048,1.01754,0.987179,0.991549,1.02299,1.00513,0.989691,0.97541,1.0
549,1.0,0.98961,1.01923,1.0,0.981595,0.995868,0.97619,1.0,1.0,0.991453,0.992593,1.00597,1.008,1.04255,1.0084,1.03158,0.992248,1.04651,0.980583,1.0,0.992958,0.981982,1.01515,1.05882,1.01887,1.02774,1.0,1.01656,0.9927010000000001,1.00795,1.0,1.01449,0.989899,0.98913,1.00556,0.988095,1.00532,0.984127,1.0,1.00685,0.981395,1.0,1.01408,1.025,1.0,1.0,0.985148,1.0,1.02041,0.985401,1.025,1.04167,1.00151,1.0,1.0,1.0,0.980392,1.01724,1.0,1.10959,0.994012,1.0,0.994334,0.995238,0.984,1.00556,1.01511,0.995798,1.0,0.988636,0.933333,1.0,0.992308,1.02083,1.03014,0.997895,1.01587,1.00516,1.0,0.988024,1.00862,1.03896,1.01421,1.03371,0.994898,1.0,1.03361,1.01875
550,0.994253,0.973753,0.943396,0.987179,0.99375,0.9917009999999999,0.97561,1.0131000000000001,0.959184,1.0,0.985075,1.0,0.968254,0.979592,0.986111,1.0,0.980469,1.0,0.985148,0.971831,0.996454,0.944954,0.932836,0.972222,0.969136,0.987147,0.988636,0.980456,1.0,0.996241,0.979592,0.976786,1.0,1.0,0.972376,0.987952,0.978836,0.967742,0.956522,0.979592,0.971564,0.971223,0.972222,0.97561,0.96875,0.981043,0.984925,0.979866,1.0,0.992593,0.960976,0.98,0.989442,1.0,0.981818,0.9862070000000001,0.98,1.0,0.986301,0.987654,0.945783,1.0,0.994302,0.985646,1.0,0.98895,0.979167,0.991561,0.98,0.977012,1.00446,0.964143,0.968992,0.989796,1.0,1.0,0.992188,0.992308,0.9428570000000001,0.981818,0.991453,0.975,0.977591,1.03804,0.994872,0.979167,0.98374,0.97546
551,1.00578,0.991914,0.99,1.00649,0.993711,1.0,0.99,0.99569,1.0,1.0,1.00758,1.0089,1.0,1.0,1.01127,1.04082,1.00398,1.02222,1.01005,0.985507,0.996441,1.00971,1.016,1.0,1.0,1.01302,0.988506,1.01661,1.0,1.01132,1.02083,1.01097,1.0102,1.0,1.05682,1.01219,1.01622,1.03333,1.0,1.04398,1.0,1.00741,1.0,1.00313,0.978495,1.00483,1.01531,0.986301,0.98,1.02239,1.02538,1.0,0.97561,1.00694,1.0,1.00699,0.964286,0.983051,1.00694,1.0,1.04459,0.957747,1.00286,1.00485,1.0,0.994413,0.993921,1.02128,0.979592,1.02353,1.08889,1.0,1.0,1.0,1.03191,0.980583,1.00787,1.00258,1.0303,1.0,1.0,1.02564,1.04871,1.00524,1.0,1.01064,1.02479,1.00629
552,0.982759,1.00815,1.0101,0.987097,1.00633,0.991632,0.989899,1.01299,1.0,1.0,0.992481,0.991176,1.03279,1.0,1.0,0.990196,0.996032,0.978261,1.00497,1.0,0.996429,1.0,0.992126,0.971429,1.00637,0.994859,0.988372,0.996732,0.992647,1.00746,1.0,0.983725,1.0,1.0,1.00538,0.987952,0.984043,1.0,0.969697,1.02883,1.0,1.00735,1.02857,0.984424,1.0,1.02404,1.0,1.0,1.0102,1.0073,0.970297,1.02041,1.0,1.0,1.00926,1.0,0.997355,1.0,1.0,0.975,1.01829,0.992647,1.01143,1.00483,1.01626,0.988764,0.990826,1.00417,1.0,0.977012,1.0,1.0,1.0,1.03093,0.971649,1.0,0.984375,0.997423,0.970588,1.0,1.0,1.0,1.00546,1.05208,0.994845,0.989474,1.03226,0.98125
553,1.0,0.993644,1.03,1.00654,1.00629,1.00844,1.0,0.995726,1.01075,1.00862,0.992424,1.00712,1.03175,1.02083,0.991643,0.980198,1.00398,0.977778,1.0,1.01471,0.992832,1.0,1.0,1.02941,0.996202,1.00517,1.01177,1.00984,0.985185,1.0,0.989796,0.994485,1.0,1.0,1.00267,0.987805,0.994595,1.0,1.0,1.03233,1.01463,1.0,0.986111,0.993671,1.02198,0.976526,1.00503,0.944444,1.0,0.949275,1.0,0.98,1.00625,0.993103,1.0,1.00694,0.978674,1.01035,1.0069,1.01282,1.01557,0.985185,0.99435,1.0,1.016,1.01704,1.01235,1.0249,1.02778,1.01553,0.979592,1.00826,1.008,0.99,0.997347,0.990099,0.992063,1.00372,1.0,0.993827,1.00862,1.025,0.994565,1.02475,1.02073,0.989362,1.0,1.01274
554,0.982456,0.997275,0.990291,1.0,1.01875,1.0334699999999999,1.0,1.00429,1.00532,1.00855,1.00763,1.00297,1.0,0.979592,1.01124,1.05051,1.01191,1.06818,1.0,1.0,1.00722,0.990385,1.03175,1.0,1.0,0.966581,1.01163,1.00325,1.01504,1.00185,1.0,0.972274,1.0,1.0,1.02933,1.01235,1.0054400000000001,1.01613,0.984375,0.991649,1.01442,1.0438,1.02817,0.996815,1.01075,0.990385,1.0125,1.06618,1.06061,1.01527,0.994898,1.06122,0.998418,1.04167,0.990826,1.0069,1.0163,1.0,0.986301,1.0,1.00595,0.954887,1.0,0.995192,1.0,1.05028,1.0061,1.02024,0.97973,1.01163,1.0,1.0082,1.01191,0.989899,1.0,1.005,1.008,0.997389,0.984848,1.01242,0.991453,1.0,1.00273,0.980676,1.0,0.989247,0.984375,1.00943
555,0.988095,0.983607,0.980392,0.987013,0.98773,0.991903,1.0,1.0,1.0,0.974576,1.0,0.994083,0.992308,1.0,1.01111,1.05769,0.996078,1.02128,1.0099,1.01449,1.00717,0.980583,1.04615,1.02857,0.99359,0.957447,1.01149,0.983819,1.00741,0.987061,0.9793810000000001,1.0,0.989899,1.01099,0.989637,0.987805,0.994595,1.0,1.04762,0.993684,1.00948,1.02098,1.0,0.980831,1.0,0.995146,0.997531,1.0069,1.00952,0.992481,1.01538,0.980769,1.02694,1.01333,1.0,1.00685,1.01604,1.00683,0.993056,1.0,1.0,1.00787,1.0,1.00483,1.01575,1.00532,0.993939,1.00397,1.0069,1.01149,1.02917,1.00406,0.988235,0.989796,0.992021,1.00497,1.0,1.0,1.0,1.01841,1.00862,1.0,0.975477,1.0,1.00508,1.0,1.01587,0.984424
556,0.987952,1.00833,0.96,1.00658,1.0,1.00816,0.989796,1.01282,0.994709,1.0087,0.992424,1.00595,0.984496,1.0,1.00549,1.00909,1.0,0.979167,1.0,1.01429,1.01779,0.990099,1.05882,1.0,1.0129,0.963889,1.0,0.983553,1.0,1.01311,1.01053,1.03042,1.0102,1.0,1.01571,1.0,1.0054400000000001,1.03175,1.0303,1.02542,1.0,1.00685,1.0,1.00326,0.968085,0.990244,1.00495,0.993151,1.0283,0.977273,1.0303,1.01961,1.0,1.0,1.0,1.0,1.03158,1.0339,0.965035,1.02532,1.01775,0.992188,1.00284,1.0,1.0,1.0,1.0061,0.996047,0.979452,1.01136,0.991903,1.00405,1.00397,0.989691,1.00268,0.995049,1.0,1.00262,1.0,1.0,0.991453,0.987805,1.02514,1.0,1.0101,1.0,0.984375,0.984177
557,1.0,0.988981,1.01042,1.0,0.993789,1.02024,1.0,0.995781,0.984043,1.0,1.00763,1.00888,1.00787,0.958333,1.01093,1.00901,1.00394,0.957447,0.995098,1.0,1.00699,1.0,1.0,0.972222,1.0,1.00865,1.04546,1.01338,1.00735,1.00185,1.0,1.00738,1.0303,0.98913,1.00516,0.975309,1.00541,1.06154,1.0,0.997934,1.0,1.02041,0.986301,1.01623,0.978022,0.990148,1.00246,0.993103,1.0,1.03101,1.02451,1.0,1.0,0.986842,0.990741,1.0,0.989796,1.04918,1.00725,0.987654,1.0,1.02362,1.01416,0.995192,0.984496,1.01058,0.993939,1.00397,1.01399,1.0,1.01225,0.991935,0.996047,1.0,0.994652,1.00995,1.0,1.00522,1.0,0.987952,1.03448,1.01235,1.00273,1.00493,1.035,1.0,1.0,1.0
558,1.0061,0.994429,1.0,1.00654,1.0,0.996032,0.989691,0.991525,1.0,1.00862,1.0,1.00293,1.0,1.06522,0.994595,0.982143,0.996078,1.02222,1.0,0.971831,0.993056,1.01,1.01389,0.971429,0.993631,1.02286,1.01087,0.9967,0.9927010000000001,1.0,1.0,1.00183,0.990196,1.02198,0.95641,0.987342,1.01613,0.985507,0.985294,1.00207,1.0,0.993333,1.0,1.0032,0.977528,1.01493,1.0,1.00694,1.0,0.977444,0.990431,0.980769,1.00617,1.0,1.0,1.0068,0.989691,0.96875,1.01439,0.9875,0.982558,1.01538,1.0,1.00483,1.01575,1.0,1.0,1.00395,1.0,0.988764,0.987903,1.00406,1.0,1.0,0.994624,1.00493,1.0,1.0052,1.01538,1.0,1.0,1.01219,0.970109,0.995098,1.0,1.01087,1.0,1.00321
559,1.0,0.997199,0.989691,0.993506,1.00625,0.988048,1.0,1.0,0.994595,0.991453,1.00636,0.994152,1.0,0.979592,1.01087,1.0,0.996063,1.0,1.0,0.985507,1.0,1.0396,1.0,0.970588,0.987179,1.04469,1.0,0.990066,1.0,1.0,1.0,0.981718,1.0,0.978495,0.991957,0.987179,0.994709,0.985294,1.0,1.01653,0.985915,0.986577,1.0,1.00318,1.01149,1.0049,0.987715,0.9862070000000001,0.990826,0.992308,0.995169,1.0,0.998466,0.98,1.0,0.993243,1.01042,0.983871,1.0,1.01266,0.976331,0.984848,0.997207,0.990385,1.0155,0.984293,0.996951,1.0,1.01379,0.988636,0.987755,0.995951,0.992063,1.03125,0.994595,1.0,0.984127,1.00258,1.0303,0.987805,0.991667,1.0,0.991597,1.0,1.0,1.01075,0.992063,1.00641
560,0.993939,1.00562,1.03125,1.0,1.0,1.00403,1.01042,0.995726,1.0,1.01724,0.992366,1.0,0.992188,1.02083,1.0,0.990909,1.00395,0.956522,1.0,1.0,1.0104899999999999,1.00952,0.972603,1.09091,1.0,0.949198,0.978495,1.00669,0.985294,0.998155,1.0,1.0149,1.0,1.01099,0.994595,0.987013,1.02128,1.0,0.970149,1.00203,1.01429,0.993197,1.0,0.993651,1.02273,1.0,1.00497,1.01399,1.0,1.0155,0.975728,1.0,1.00768,0.993197,1.00935,1.01361,1.01031,1.0,1.00709,0.975,1.01212,1.00769,1.0084,0.995146,1.00763,1.0,1.00306,1.00787,1.0068,1.01149,1.03306,1.0,0.996,1.06061,0.961957,1.0,0.983871,0.997423,1.02941,1.0,1.0084,0.987952,0.988701,1.0,1.00483,1.03191,1.0,1.01911
561,1.0,1.02235,1.0101,1.00654,1.0,1.00402,1.01031,1.0,1.0163,0.983051,1.0,1.00294,0.992126,1.02041,1.0,1.01835,1.0,0.977273,0.990148,1.01471,1.00346,0.990566,0.992958,0.944444,0.993506,0.969014,1.02198,1.02326,1.00746,0.988909,1.02083,1.0,1.0099,1.01087,1.02174,0.986842,1.0,1.01493,1.01538,0.997972,1.00469,1.00685,1.0,0.99361,1.02222,0.995122,1.0,0.993103,1.00926,1.0229,0.995025,1.0,1.0,1.0,0.990741,1.0,1.01531,0.967213,1.00704,1.01282,0.982036,0.992366,1.00278,1.00976,1.00758,1.01064,1.00915,0.996094,1.01351,1.01136,1.012,1.0,1.00803,0.97619,0.99435,0.995098,0.983607,1.00258,1.04286,1.0,0.983333,0.987805,1.00857,0.995074,0.990385,1.02062,1.0,1.02188
562,1.0,1.00546,1.05,1.00649,1.0,1.012,0.989796,1.00429,1.0,1.00862,1.0,1.0,1.0,1.02,0.997312,1.00901,0.996063,0.9767440000000001,0.995025,1.0,0.996552,0.980952,0.978723,1.02941,1.00654,0.982558,1.0,1.03247,1.0,0.990654,1.0,0.987156,1.0098,0.98913,1.00798,1.0,1.01042,0.985294,0.984848,1.00813,1.00935,0.986395,1.02778,1.01608,1.02174,0.990196,1.0099,0.993056,1.0,1.00746,1.0,0.980392,1.0,1.0137,1.0,0.973154,1.0,1.0,1.06294,0.987342,1.0,1.04615,1.01108,0.995169,0.984962,0.989474,1.00362,1.0,1.04,1.01124,1.01186,0.995935,1.0,1.0,1.00568,0.995074,1.0,1.0,0.972603,1.01235,0.991525,1.02469,1.02266,1.0297,1.00485,1.0101,1.0,1.04893
563,1.0,0.978261,1.0,1.00103,0.987578,0.992095,1.0,1.01709,1.01069,0.991453,1.0,1.00293,0.984127,0.980392,1.00269,1.00893,0.996047,0.97619,1.0,1.05612,1.0173,0.980583,1.00725,1.0,1.01299,0.986686,0.989247,1.01258,1.00741,0.996226,1.0,1.08364,0.990291,1.0,0.912929,0.986667,1.0,1.01493,1.0,1.00637,0.99537,0.9862070000000001,1.01351,0.996835,0.978723,0.980198,1.03922,1.01259,0.990826,1.00741,1.0,1.02,1.00457,1.00676,1.01608,1.0069,1.00251,0.983051,1.00658,1.01282,0.981707,1.02206,1.00548,0.990291,1.00763,1.0,1.0,1.0,0.99359,1.01111,1.07422,1.0,1.0,0.965854,1.0113,1.00495,1.0,0.997423,0.971831,0.993902,1.0,0.987952,1.0,0.995192,1.0,0.98,1.016,1.00875
564,1.0,0.991667,0.9428570000000001,0.993464,1.01258,0.988048,1.02062,0.991597,1.00529,1.0,1.0,1.00585,1.0,1.0,1.01075,0.99115,1.00397,1.04878,1.0,1.09722,1.0,0.990099,1.0,0.971429,1.0,0.998501,0.98913,0.978261,1.0,1.0,1.0,1.04288,1.0,1.02198,1.00578,1.0,0.994845,1.04412,0.984615,1.00604,0.995349,1.0,0.96,1.00952,0.967391,0.99495,0.995283,1.0,1.0,1.02206,1.02,1.01961,0.998483,1.0,1.0,1.0137,1.00251,1.01724,0.96732,0.974684,1.00621,0.992806,1.0,1.0,1.0,1.01064,1.0,1.00392,0.954839,1.03297,0.945455,1.00816,1.00797,0.979798,1.00279,1.0,1.01667,0.994832,1.01449,1.00614,1.0,0.987805,0.99723,0.961353,0.995169,0.979592,1.07087,0.965318
565,1.01219,0.988796,0.989899,1.0,0.987578,1.00403,0.989899,1.00848,0.994737,1.00862,1.00769,1.00291,1.03226,1.0,1.0,1.0,1.00791,1.0,1.015,0.949367,0.972789,0.99,1.02158,1.05882,1.0,1.03303,1.02198,0.990476,0.992647,0.982955,1.0102,1.00658,1.0098,1.01075,0.988506,1.0,1.00518,1.0,1.0,1.008,0.990654,0.972028,1.0,1.00629,1.01124,0.994924,1.01659,0.979167,0.990741,1.00719,1.0,1.0,1.01216,1.0,1.0,1.00676,1.0,1.0339,1.01351,1.02597,0.993827,0.985507,1.00273,1.0,1.0,0.989474,0.99696,0.988281,1.0,1.0,1.03846,1.00599,1.00395,1.01031,0.994429,1.0,1.04098,1.0,1.0,0.981707,1.01709,1.0,0.977778,0.974874,1.00485,1.01042,0.985294,0.994012
566,1.0,1.017,0.989796,1.0,1.01258,1.02008,1.0,1.0084,1.02116,1.00855,1.0,1.0087,0.96875,1.02,1.00532,1.0,1.01177,1.0,1.0,1.0,1.02797,1.0303,1.00704,0.972222,1.01282,0.975291,1.0,0.990385,1.02963,0.992293,0.989899,1.00163,1.03883,1.02128,0.994186,1.0,1.01546,1.01408,0.984375,1.01587,0.995283,1.01439,1.01389,1.0,1.01111,1.03571,1.00466,0.992908,1.0,1.0,0.980392,1.01923,1.0,1.0,1.0,1.00671,0.9875,0.983607,0.98,1.0,1.02485,1.02206,1.0,1.0,1.00758,1.0,1.00915,1.00395,1.01351,1.0,0.981481,1.01219,1.01968,1.02041,1.01961,0.995074,1.00787,1.01558,1.0,0.993789,0.991597,1.01235,1.00568,1.0,0.995169,1.0,0.977612,0.993976
567,1.0,1.01114,0.989691,1.0,1.03106,0.992126,1.0,1.0125,1.01036,1.0,1.00763,1.01437,1.00806,1.0,0.997355,1.0,1.0155,0.953488,1.0,1.02667,0.996599,1.02941,1.0,0.971429,1.00633,1.04471,0.989247,0.993528,1.04316,1.03107,1.0,0.985318,0.981308,1.0,1.00585,0.986486,1.01523,1.0,0.984127,0.988281,0.990521,1.0,0.986301,1.0375,0.989011,1.0197,0.99768,1.01429,1.0,1.0,0.99,1.0,1.0,0.979866,1.00926,1.01333,0.982278,1.01667,1.0,0.987342,1.01818,1.00719,1.00272,1.0098,1.02256,1.02128,1.01813,0.996063,1.0,1.0,0.950943,1.01205,1.01544,0.98,0.994505,1.00495,0.992188,1.0179,1.0,1.0,1.00848,1.0,0.99435,0.9793810000000001,1.01456,1.0,1.0687,1.00303
568,1.0,0.991736,0.979167,1.0,1.0,0.992063,1.0102,1.0,0.994872,1.0,0.992424,1.0,1.0,0.960784,0.986737,0.982143,1.0,0.965854,0.995074,1.0,1.00341,0.980952,1.05594,1.02941,1.01258,1.00285,1.0,1.01303,0.993103,1.01507,1.0102,0.990066,1.00952,0.989583,1.01163,0.986301,0.995,0.986111,1.01613,0.98419,1.00479,0.992908,1.0,0.981928,0.988889,1.00483,1.00465,1.0,1.00935,1.01743,0.959596,1.01887,0.996997,0.993151,1.0,1.0,1.00516,1.09836,1.01361,1.0,1.0,0.992857,0.98645,0.995146,0.985294,0.994792,0.994065,1.00395,1.01333,1.0,1.0,0.996032,1.0,1.0,0.994475,1.00493,1.00787,1.00251,1.0,0.99375,1.0,1.03659,0.982955,1.02632,1.0,1.02062,1.03571,1.01208
569,0.993976,0.988889,1.01064,1.01316,1.0,1.008,0.989899,0.979424,1.00516,0.983051,1.0,0.997167,1.008,1.02041,1.00269,1.0,1.00382,1.0101,1.0,0.987013,1.0068,1.00971,0.993378,0.9428570000000001,1.01242,1.00711,0.967391,0.977492,1.0,0.990724,1.0,0.986622,0.990566,1.0,0.982759,1.0,1.00503,1.0,1.04762,0.985944,0.995238,0.985714,1.0,0.996933,1.0,1.0,1.00694,1.0,0.990741,1.00709,1.0,1.01852,0.993976,1.0069,0.990826,0.986842,0.992308,0.955224,0.973154,0.987179,1.0,1.0,1.00549,0.995122,1.00746,0.989529,1.0,0.992126,1.0,1.01064,1.09127,0.996016,1.0038,0.979592,1.0,0.995098,1.0,1.00251,0.985714,1.0,0.991597,1.03529,1.01445,1.01538,1.01435,1.06061,1.0,0.98806
