,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3587,1.02148,0.95833,1.02249,1.04614,0.98659,0.98743,0.99355,1.0,1.00292,0.99233,1.00272,0.97334,0.97372,0.99718,1.01894,0.95,1.0,1.01283,1.00312,0.98589,0.98033,0.99013,1.00685
3588,1.03442,1.01004,1.056,0.9892,1.00815,0.98791,0.97402,1.00971,1.02561,1.00632,1.03714,1.02247,0.98037,1.02682,0.99009,1.0,1.00188,1.00447,0.99145,0.98251,1.01522,1.00775,1.0
3589,1.00555,1.00165,0.99621,1.0,0.97575,0.99936,0.98222,0.99039,0.99886,0.99511,1.01572,0.99451,0.99875,0.99244,1.02002,1.0,1.01404,1.01929,0.98588,0.99677,1.00273,0.98242,1.00453
3590,0.96783,1.03802,1.0095,0.9727,0.99446,0.99291,1.00339,0.99029,0.9858,0.9979,1.00688,0.98377,1.02631,0.99654,0.98159,0.94737,1.00646,0.97817,0.97216,0.99351,0.99592,1.06935,0.97066
3591,1.01804,1.03503,1.05085,1.02152,1.01113,1.01493,1.0248,1.01634,1.01441,1.00633,1.0111,0.99754,1.00122,0.99861,1.00875,1.0,0.9945,1.02381,0.96399,1.09804,1.01297,0.98954,0.96977
3592,0.98228,1.04308,1.01255,0.98901,0.96428,0.9936,0.9967,1.00429,1.01818,1.00349,0.95777,0.94898,0.99878,1.01392,0.99009,1.0,0.98524,1.0,0.97114,0.97321,1.00943,0.96512,0.9976
3593,1.01709,0.9764,1.01947,1.00278,0.98004,0.99034,1.01104,1.01174,0.98549,1.00487,0.97574,0.99073,1.00489,1.00618,0.99499,1.05556,0.99251,1.00436,1.01311,1.02294,1.02003,1.03067,1.00481
3594,0.95051,0.96677,0.97917,0.97322,0.96513,0.96944,0.9869,0.95991,0.96546,0.94806,0.97373,0.99027,0.96719,0.98499,0.96981,1.0,0.99057,0.96093,0.98879,0.96861,0.98102,0.96705,0.98804
3595,1.01081,1.025,1.03546,0.99241,0.95784,0.98055,0.99115,0.98791,1.00176,1.00073,1.00186,1.02494,0.99874,1.00485,1.02724,1.0,0.99238,0.99247,0.99651,1.00926,1.01801,0.98461,1.04843
3596,1.01458,1.02744,0.9863,1.00765,1.05032,1.01915,1.00112,1.03894,1.01639,1.01825,1.00464,1.01069,1.00629,1.01447,0.99369,1.05263,1.00768,1.00228,0.993,0.99083,1.05374,1.04018,1.01386
3597,1.02203,0.96142,1.01215,0.99146,0.99698,0.97718,0.98997,0.97537,0.99366,1.0086,1.01571,1.0062,1.0075,0.99253,0.97204,0.9,0.99428,0.9735,0.99206,0.9892,0.98756,1.02146,0.98633
3598,0.98594,1.03241,1.04117,0.99235,0.96697,1.05057,1.03153,1.00329,1.03884,0.99502,1.01365,1.03191,1.02357,1.02875,1.01307,1.05556,1.00575,1.01711,1.01422,1.02808,1.01889,1.04097,1.00462
3599,1.00095,0.9716,0.99835,0.97589,0.99691,1.00132,1.0131,0.99125,1.01172,0.99857,0.99102,1.00386,0.98424,0.99069,0.99871,1.0,0.98857,1.00612,0.9851,0.91654,0.99073,1.0,1.06207
3600,0.99145,1.01385,1.0165,0.97036,0.9969,0.98286,1.00108,1.0011,0.97628,0.99571,0.98279,0.99265,0.97783,1.0047,0.99096,1.0,0.98458,0.97417,1.00712,0.93212,0.97754,0.97174,0.97402
3601,1.01916,0.99241,0.99513,0.99287,1.0,1.00872,1.00861,0.99669,1.00904,0.98204,1.00092,0.99859,1.02141,1.00669,1.01695,1.0,1.0,0.99766,1.02827,0.98224,1.0051,0.96366,1.01778
3602,1.00658,0.99694,1.01632,0.99282,1.01874,1.00199,1.01494,1.03208,1.02687,1.02487,1.05249,1.03919,1.02712,1.00797,1.01154,1.0,0.99804,0.97811,1.00344,1.01627,1.02476,1.00646,1.01747
3603,1.01401,1.00767,0.99519,0.98864,1.0,1.00265,0.98002,0.99893,0.98855,1.03997,0.97987,0.9949,0.9916,0.99341,0.99746,0.94737,0.98725,0.9984,0.98544,0.98932,0.99752,0.99143,0.9764
3604,0.99816,1.07154,1.00645,0.98537,1.02185,1.02515,1.00429,1.04292,1.01048,0.95196,0.99643,1.01912,1.02179,1.00663,1.00508,1.05556,0.99206,1.02722,0.99131,0.96583,1.00124,0.95896,0.9956
3605,1.02214,0.97727,1.01602,1.03287,0.99697,1.00194,1.01496,1.00206,0.99454,1.0137,1.0224,1.00268,1.00237,1.02503,0.99621,0.94737,0.99199,1.01793,1.00526,1.02235,1.0,1.01464,0.99779
3606,0.98736,1.0189,0.99211,0.99795,1.10913,1.00645,0.99053,0.99487,0.98518,0.9744,0.97633,0.99632,0.99882,1.00771,0.99493,0.91667,1.01615,1.01991,0.99303,1.01821,1.00682,1.03551,0.98894
3607,1.02011,1.02853,1.03339,1.01852,1.00544,1.0192,1.03826,1.01548,1.03844,1.0292,0.98205,0.98457,1.01183,1.01658,0.99617,0.9697,1.00099,1.02102,0.99737,1.03041,1.01479,0.99143,0.99105
3608,0.98118,1.03606,0.97538,1.02323,1.00272,1.0201,0.99591,1.02744,1.00376,1.02624,1.03565,0.98126,1.06667,0.98996,0.99616,1.09375,1.01191,0.97794,1.02641,0.97917,0.99939,1.0054,1.0
3609,0.92785,1.14056,1.00158,1.00197,1.02166,1.07882,1.07297,0.99307,0.97541,0.9924,1.00265,0.99653,1.05373,0.96008,1.02571,1.0,1.00784,0.94436,1.03259,0.98227,0.96355,0.97312,1.04063
3610,0.99311,1.01056,1.03307,1.01281,1.01858,1.04052,1.03927,1.001,0.9863,0.96449,0.99648,0.99094,1.04163,0.9736,1.01379,1.08571,1.03599,0.98567,1.05316,1.00903,0.97352,1.07845,1.05857
3611,0.99405,0.9791,1.0061,1.02237,1.04689,1.02359,0.99908,1.03284,0.98889,1.01588,0.9947,0.95851,1.03097,1.01017,1.01978,0.94737,1.09671,1.00323,1.00868,0.99463,1.01749,1.00307,0.9918
3612,0.95314,1.03796,1.00606,0.98858,0.99751,1.01393,1.00553,1.00192,0.94157,1.02345,1.01421,0.97872,1.04651,0.96913,1.03879,0.94444,1.02397,0.94203,1.05395,0.95324,0.96372,1.02043,1.05992
3613,1.04289,0.96686,1.00151,1.00481,0.98503,0.9778,1.00826,0.98269,1.04356,0.96875,1.0,1.01799,0.95926,1.06648,1.014,1.0,1.0092,1.02906,0.96884,1.03396,1.01255,0.97097,0.95712
3614,1.04714,0.99527,1.04662,1.03544,0.99492,0.98324,1.00364,1.00195,1.03888,1.02151,1.05254,1.01252,1.00193,1.04675,1.07595,0.97059,0.98509,1.00831,1.01225,0.9927,1.0357,0.99588,1.01833
3615,1.01149,1.01663,0.95258,0.98427,1.00765,0.99176,0.9592,1.0,0.99725,0.99579,1.01997,1.13164,1.04239,1.01737,1.03529,1.0,0.9857,1.02636,0.96747,1.0147,0.95136,1.05383,0.994
3616,0.98864,1.00935,0.98944,1.0,0.99747,1.00499,1.01229,0.99609,0.99669,1.00493,1.00653,1.02699,0.97782,0.99268,0.98347,1.0,1.00938,0.97271,1.01094,1.01812,0.96149,0.95678,0.97384
3617,0.99234,0.98611,0.99086,1.0094,0.96711,0.99559,0.9972,1.00686,1.00554,0.9972,1.0308,1.05069,1.00095,0.98464,1.02521,1.0,1.03635,0.9769,1.01315,0.97865,1.04765,0.9846,0.98967
3618,0.99035,1.03991,1.00461,1.03445,1.00784,1.04598,1.03558,0.99805,0.99119,0.99578,1.00786,1.01012,1.01511,1.01747,1.00103,1.0303,1.01305,0.99409,0.98702,1.01091,0.98682,0.99896,1.02297
3619,0.96199,1.11964,0.97703,0.9784,1.01038,1.07203,1.06329,1.00098,0.99111,0.99788,0.98986,0.96698,1.03814,0.97609,1.0,1.0,0.97504,0.96177,1.04563,0.99461,0.98731,1.06054,1.02653
3620,0.99291,1.04335,1.00157,0.99816,0.98457,1.02026,0.9898,1.03079,0.96525,1.01911,0.98818,0.99909,1.00269,0.99184,1.0307,1.02941,1.02064,0.9947,1.01331,1.01808,1.01218,1.02363,1.03181
3621,0.99592,0.96232,0.98904,1.00369,0.98433,1.01647,0.97165,0.97428,0.97909,0.98958,1.00638,1.02136,0.98928,0.98797,0.97418,0.91429,0.96764,1.0,1.03942,0.99645,1.00334,0.98269,0.95954
3622,1.01639,0.9759,1.0712,1.01377,1.0,1.02811,1.01503,1.04301,1.00237,1.05263,1.01347,1.01464,1.02981,1.00256,0.98267,1.03125,1.00669,1.00444,1.05478,1.03387,1.00466,1.02348,0.99397
3623,0.9879,1.00926,1.02659,0.99547,1.01592,0.98517,0.97125,0.96157,0.99349,0.94933,0.99453,0.99882,1.00263,0.97186,0.9917,1.12121,1.03322,1.00265,1.00067,1.03793,0.97348,0.9847,0.9596
3624,1.02041,0.98467,1.0259,1.02639,1.0,1.01599,1.01794,1.0039,1.03871,0.97683,1.00943,1.00059,0.96763,0.98947,0.9864,1.0,0.9992,1.02734,0.98336,1.0,0.99387,1.0,1.02947
3625,0.996,1.05919,0.99719,0.9805,1.00524,1.00231,1.02467,0.97087,0.99312,0.98203,0.9634,0.98756,1.00181,1.03857,1.03499,1.02703,1.00402,1.02146,0.9973,0.97176,1.01028,0.98155,0.97546
3626,0.97189,1.00196,1.00422,0.98011,0.9974,0.98707,1.01978,1.038,1.01559,1.01464,1.03395,1.03823,1.00812,0.98464,1.04098,0.89474,1.01042,1.00168,1.00814,1.01196,0.98711,0.98912,1.01258
3627,0.99174,1.01859,0.98525,0.98985,1.01041,1.02527,1.01012,0.98748,0.9892,0.98773,1.00547,1.00633,0.99731,0.97139,0.99114,1.05882,1.00159,0.96812,1.01413,1.02703,0.99244,0.999,1.00414
3628,1.04768,1.0,1.00286,0.99814,0.9897,0.96759,0.99416,1.0,1.02012,1.00808,1.00233,1.01086,1.00449,0.99397,1.00199,1.05556,0.98812,0.9922,1.00863,1.00165,1.01524,0.98999,1.04536
3629,1.03194,0.96542,0.99715,0.99253,0.98176,0.98915,0.95917,1.00683,0.99324,1.03061,1.03336,1.02036,0.98481,1.0202,0.97522,1.0,1.00881,1.0,0.98816,1.00493,1.01432,1.00303,0.97633
3630,0.98066,0.98707,1.00714,0.98965,1.01858,1.01479,1.00792,0.9845,0.99206,0.97312,1.04504,1.09091,1.004,1.00594,0.97764,1.0,1.00477,1.02009,0.96871,1.02941,0.98991,1.01714,0.97778
3631,0.97041,1.00806,0.99858,0.99239,0.99481,1.01739,0.98953,0.95669,0.96912,0.96657,0.96767,0.97256,0.97917,0.97794,1.00624,0.89474,0.98182,0.97603,0.99313,0.99048,1.0034,0.98117,0.9876
3632,1.00813,1.01,0.98295,1.02874,0.97641,0.97691,0.98589,0.94753,1.00295,0.96616,1.0542,0.99269,0.98242,0.98789,0.9938,0.97059,0.98873,1.00965,0.98824,1.00962,1.01963,0.9899,0.97908
3633,0.98085,0.9703,0.97254,1.02421,0.9866,0.98062,0.98927,1.01303,0.98118,1.00856,1.08169,1.00421,1.00753,0.98501,1.01975,1.06061,0.9658,0.97741,0.98669,0.99524,0.99734,0.98265,0.98291
3634,1.02261,0.99592,0.98217,0.99545,1.0,0.97975,1.00814,0.98928,1.03597,0.9838,0.97721,0.98899,1.00561,1.0332,0.99388,0.97143,1.00422,1.00267,1.0214,1.03987,1.01198,0.98027,1.05435
3635,0.99498,0.95594,1.01664,0.9927,1.02176,0.97687,0.99103,1.00433,0.98553,1.00549,1.002,0.98728,0.98513,1.0174,0.99077,1.0,1.01511,1.02482,1.0007,0.98619,1.01776,1.00847,1.01856
3636,0.98485,1.02787,1.00298,1.00092,1.02392,1.01713,0.98824,1.0054,0.97827,1.03978,0.99867,0.98926,1.00094,0.97368,1.01967,1.0,0.96609,0.98702,0.99441,0.99222,1.00582,1.02626,1.01012
3637,0.9559,1.00625,0.98665,0.98254,0.98181,1.01833,1.01374,0.96352,0.994,0.99775,0.95872,0.97124,1.01414,0.97838,1.0203,1.0,0.97945,0.97984,1.00984,0.9953,0.96594,0.95087,1.0
3638,0.97639,0.94197,1.00451,1.00281,1.00265,0.96547,0.97922,1.01002,0.98913,1.01804,0.99444,0.98855,0.99071,0.9703,0.99303,1.0,0.98601,0.97674,0.99791,0.99842,1.00665,0.99354,1.0
3639,0.9978,1.0143,1.03144,1.02239,0.98152,1.00554,0.99077,1.01654,1.00732,1.00296,1.04469,1.0681,0.99062,1.02491,0.98096,1.02941,0.99557,0.98626,0.99093,0.99685,1.01256,1.06067,0.9938
3640,1.01321,0.98265,0.97242,0.99452,1.0027,0.97345,0.97021,0.97289,0.97636,0.97644,0.99064,0.98201,0.99148,1.00278,0.96527,1.0,0.98659,0.9805,0.96833,0.98101,0.98173,0.98059,0.97976
3641,1.00218,0.9713,0.97612,1.00551,1.00538,1.00051,1.0048,1.01895,1.00993,0.99809,1.01822,1.0,0.97325,1.02632,0.99153,1.02857,0.98274,1.02462,0.99709,0.99516,0.99335,1.00313,1.0186
3642,0.90239,1.08863,1.03058,1.00912,1.02934,1.04064,1.04203,1.00656,1.0086,1.02446,0.9556,0.96552,1.03435,1.0,1.02455,1.0,0.99261,1.00739,1.02843,1.02593,1.0241,0.98442,0.99797
3643,1.03486,0.98956,0.98071,0.99277,1.03106,1.01384,0.96792,0.98261,0.99513,0.99116,0.99584,1.01562,0.99051,0.98988,1.00017,1.0,0.99534,0.98372,1.01276,0.98578,0.98562,1.01266,0.9878
3644,0.9849,1.00949,0.98639,1.00273,0.96736,0.98294,1.01421,1.00222,1.00796,0.99108,1.0188,0.99286,1.01245,1.02181,0.97908,0.94444,1.00842,1.02341,0.9993,1.01442,0.99204,1.00729,1.01235
3645,1.0625,1.03553,1.00767,1.01362,1.01819,1.0,1.04949,0.99448,1.01944,0.9847,0.98975,1.02712,1.01419,1.03202,1.01496,0.97059,1.00928,1.03385,0.9832,1.00158,1.03342,1.01141,0.97155
3646,0.98446,0.98587,1.00609,0.97133,1.01527,0.99207,1.03648,1.01221,0.99583,1.01097,1.03867,1.03879,1.00746,0.99224,0.99263,0.9697,1.03217,0.98142,1.03348,1.01104,1.0097,1.01949,0.98326
3647,0.97407,1.03275,0.98639,1.0,1.0754,1.0045,0.95451,0.98246,0.98025,0.98011,0.96343,0.96784,1.00926,0.96677,0.98621,1.0,0.9902,0.99008,0.98622,0.97504,0.97181,0.97686,0.9617
3648,1.00579,0.99901,0.9954,0.98893,1.01868,0.97213,0.99011,0.98661,1.00305,0.95203,1.02347,1.00322,1.02018,0.98989,0.99355,1.0,1.0036,1.01821,0.97554,1.0464,0.97297,0.98558,1.00885
3649,0.97698,1.02778,1.01541,0.98694,0.9679,1.00461,0.99183,0.99547,0.98357,1.00291,1.00337,0.98504,0.97122,0.97481,1.01082,1.125,1.01882,0.97138,0.99785,1.03364,0.96748,1.00418,1.01316
3650,0.9894,0.97297,1.03794,0.97684,0.99525,1.00306,0.98626,0.98864,1.00341,0.98551,0.95027,0.99187,0.96667,1.01536,1.01285,1.0,0.99472,0.98066,0.98708,1.00529,0.96639,1.02081,0.99783
3651,0.99643,1.03175,0.99708,1.00582,1.00239,1.04268,1.04271,0.98391,1.02374,0.99118,0.97171,1.01039,0.99904,0.99725,1.00317,1.0,0.99735,0.9953,1.03854,0.99926,0.97754,1.01733,1.0
3652,1.0227,0.99519,1.01319,0.98361,1.0,0.98879,1.00445,0.98949,1.00422,0.97428,1.00655,1.00325,1.02109,1.00069,0.97893,1.0,1.00177,1.02075,1.0063,1.01786,1.02594,1.03006,0.98048
3653,1.0222,1.00386,0.99855,1.00196,1.03562,1.00148,1.0,1.03542,1.0252,1.0467,1.04989,1.04153,1.02535,1.00207,1.01938,1.05556,1.00885,1.01479,1.01113,0.99269,0.99494,0.96887,1.03761
3654,1.00914,1.03753,0.99275,1.01076,1.02067,1.01329,1.01064,0.99658,1.01521,0.99515,0.98416,0.99586,1.01007,1.01169,0.97677,0.94737,0.9921,1.01275,0.99793,0.97791,1.02542,1.02008,0.96802
3655,0.97508,1.00278,1.00146,0.98257,1.00222,1.00826,1.00175,1.00801,0.99193,0.97953,1.02939,1.00468,1.0136,0.98708,0.97081,1.0,1.00619,0.9928,1.00414,1.01807,0.9961,1.01575,1.00881
3656,0.97793,0.93802,0.99125,0.97044,0.99778,0.98555,0.98336,0.99773,0.98141,1.01493,1.02285,1.03313,0.97496,0.99242,0.98886,0.94444,1.00527,1.00634,0.99176,0.99113,0.98898,0.97674,0.97599
3657,1.01544,0.98225,0.99853,1.01726,0.9775,1.0088,0.96527,0.99773,1.00296,0.99804,0.99201,0.98898,0.9844,1.00833,1.03829,0.97059,1.00087,1.0045,0.99307,0.98507,0.99641,0.96528,1.01566
3658,0.96608,0.99297,0.99116,0.98603,1.00461,1.01211,0.98616,0.96465,0.99941,0.97249,0.99799,0.99645,0.99161,0.99656,1.01952,1.06061,0.99563,0.97312,1.01813,1.02575,1.00361,1.00103,0.98678
3659,1.01574,0.97674,0.98514,1.01417,0.98856,0.97702,0.98971,1.01891,1.00886,1.0202,0.97781,0.99695,0.97932,1.01174,0.97234,0.94286,0.97895,1.01565,0.9726,0.95716,0.98275,0.97331,0.97322
3660,0.98808,1.03727,0.99095,0.98802,1.03011,1.00833,1.00284,0.99188,0.97834,1.00594,1.01926,1.00459,0.97793,0.98976,0.99015,1.0,0.99641,0.99909,0.99437,1.01698,0.99854,0.99894,1.00459
3661,0.98914,1.00998,0.99696,0.98687,1.01123,0.99507,1.02073,0.99415,1.01676,0.99902,1.05128,0.99543,1.00295,1.00276,1.00331,1.0,1.01349,1.01724,0.98584,0.99545,0.99927,0.99895,1.00685
3662,1.04025,0.99506,1.01527,1.00205,1.03333,1.01032,1.00369,1.00824,1.03296,1.01084,1.0,1.01683,0.9775,1.03439,1.00441,1.0303,0.9858,1.02052,1.00072,0.97866,1.01026,1.037,1.0068
3663,1.0762,0.98312,0.99549,1.01328,0.98062,0.98783,1.00552,1.05368,1.0302,1.02924,1.03209,1.03711,1.03504,1.04255,1.0,0.94118,0.9757,1.02972,0.99856,1.00156,1.03628,1.03874,1.0
3664,1.01089,1.01717,1.03474,1.04637,1.01976,1.02365,1.02104,1.03765,0.98672,1.02462,1.01493,1.01354,0.98646,0.99426,0.99561,1.0,1.0286,1.02207,1.00287,0.99533,0.96429,0.97154,0.9955
3665,1.00754,0.99702,0.98978,0.99904,1.01075,1.02117,1.01613,0.98079,1.01065,1.01479,0.99755,1.00954,1.00294,1.0,1.0,1.0,1.01256,1.0,1.01936,1.025,0.9862,1.00404,1.00452
3666,0.98075,1.01594,0.97787,0.98168,1.03618,0.99623,0.99824,1.00435,1.01424,1.04463,0.98649,0.99055,0.98925,0.99423,0.99229,1.0,0.99734,0.98256,1.01828,0.9878,1.00663,0.99195,1.01352
3667,1.00981,0.96274,1.00754,0.99018,1.02903,1.01324,0.98852,0.99675,1.03511,0.97646,0.98941,1.01384,0.99604,1.01032,0.99223,1.0625,1.00355,1.01014,0.99862,0.93519,1.00951,0.9787,1.04
3668,0.9676,1.01731,0.98353,1.00198,1.004,0.98226,0.97945,0.98261,0.99205,0.96786,1.06545,1.00894,1.0,0.97765,0.96532,1.0,1.00088,1.00837,1.00415,1.0099,0.98985,1.04041,0.99359
3669,0.98996,1.003,1.00152,1.00792,1.0,1.00951,1.04653,0.99115,1.00107,0.97602,1.00827,1.02519,0.9871,1.00392,1.01159,1.0,1.00619,0.99834,0.98691,1.01307,1.01611,1.0249,1.0043
3670,0.9876,0.99302,0.99848,0.99116,1.03991,0.98446,0.98518,0.99553,0.98506,1.03875,1.0041,1.00318,0.98492,1.01431,0.98511,1.05882,1.02373,0.99751,0.98604,1.00161,1.00288,1.00777,1.00642
3671,1.02283,0.99799,1.00457,0.99009,1.00769,0.98135,1.03363,0.95964,1.00163,0.98635,1.02042,1.00045,0.99082,0.99295,1.02442,1.0,0.99914,0.995,1.01274,0.99839,1.02227,0.98264,0.99149
3672,0.98214,0.99597,1.00151,0.99099,0.98856,0.98002,1.0,0.98949,1.00217,1.00092,0.992,0.99547,1.00412,0.99354,1.01249,0.91667,1.0,0.97487,0.98393,1.00645,1.02178,1.01276,1.00644
3673,0.99773,0.98281,0.99092,1.03434,1.0,0.99553,1.00428,1.01062,1.01511,1.00369,1.04207,0.99317,1.00102,1.0065,1.00112,1.0,0.99141,1.00344,0.99787,0.99519,1.0055,1.00097,0.9936
3674,0.97267,1.00514,0.98779,1.01563,1.00192,1.00849,0.98039,1.01052,1.01116,1.01469,1.00885,0.99954,1.02971,1.00775,0.97536,1.09091,1.0,0.97432,1.00142,0.98551,0.98495,0.98548,1.01717
3675,0.99063,0.99898,0.98609,0.97211,0.98461,0.99158,0.99043,0.99769,1.00947,0.98914,1.01974,0.98807,1.00398,0.98397,1.01033,1.0,1.01387,0.99297,1.00427,0.97876,0.99722,0.99411,1.01266
3676,0.96336,0.99078,0.98276,0.99604,0.9961,0.99301,0.99473,0.9861,0.97969,0.97347,0.95161,0.95265,0.97324,1.00521,1.0125,1.0,1.00171,0.97257,1.01274,0.99666,1.00975,0.96838,0.97083
3677,1.03313,0.99483,1.01116,0.99504,1.01373,1.00603,1.01942,1.02233,0.99468,1.0,1.01751,1.00585,1.01019,1.01037,1.02357,1.0,0.99659,1.0,1.00629,1.01508,0.99662,1.01939,0.99571
3678,0.99169,1.02287,1.00631,1.00798,1.00193,1.016,0.99394,0.99195,0.98343,0.98778,0.93504,0.96027,0.97076,1.00962,1.08443,1.0,0.9726,1.01001,1.00764,1.0099,0.99722,0.97698,0.99138
3679,0.98802,0.96748,0.9906,0.98614,1.01156,0.97638,0.98955,0.99073,1.00163,0.99905,1.02375,1.00757,1.02077,0.99428,0.99899,1.0,0.99208,0.99459,0.98691,0.99673,0.98329,0.99795,1.00869
3680,0.99151,0.98529,1.01899,1.01305,1.00765,0.9758,0.98239,0.99298,0.98969,1.00476,0.98086,0.98548,1.00203,0.99425,0.99393,1.0,0.98225,0.99004,0.99371,1.00656,0.98937,0.99384,0.98922
3681,1.01834,1.03412,0.99534,0.99108,1.01894,1.03564,1.03405,1.00589,1.01974,1.00285,1.03371,1.02642,1.02437,0.99486,0.98574,0.94444,1.01265,1.0064,0.9993,0.99674,1.00931,0.97727,0.98475
3682,0.9892,1.01443,1.00468,0.982,0.99258,1.01496,1.00953,0.99883,0.98065,0.99433,1.00629,1.01683,1.01883,0.98966,1.00826,1.05882,1.00803,0.99636,1.00281,0.98366,0.97731,1.01585,0.97124
3683,1.00121,0.97866,0.98137,1.00204,1.00561,0.95725,1.0,0.98387,0.98246,0.97243,0.96873,0.97663,0.98833,0.97389,0.97951,1.0,0.98584,0.97445,1.01894,0.98671,1.02322,1.0052,0.98633
3684,0.98909,0.99481,1.0,0.98476,0.98324,1.01848,0.99056,0.93269,0.97321,0.95601,0.98298,1.00249,1.0128,0.97654,1.02092,1.0,0.99282,1.01311,0.96834,1.00337,1.02766,1.0031,0.99769
3685,1.0147,1.0261,1.00949,0.99174,0.99241,1.01865,1.01126,1.01804,0.98968,1.01227,1.0006,0.97265,0.96307,1.00961,1.01332,1.0,1.01085,0.9963,1.01422,1.00168,0.99517,0.98556,1.00926
3686,0.99759,1.01221,1.00157,1.01249,1.00765,0.98713,0.98286,1.01393,1.0,1.01919,1.0358,0.97648,0.99294,1.02447,1.00404,0.88889,1.00447,0.99443,1.01051,0.98827,1.03953,1.01361,0.99312
3687,0.98063,1.03226,0.9734,0.9887,0.95832,0.95138,0.99738,0.98128,0.98957,0.99603,1.01613,0.99267,1.00508,0.97677,0.97482,0.9375,1.00445,0.96269,1.01803,0.98644,0.99066,1.01756,1.0
3688,1.00617,0.98926,1.03055,1.01247,1.00989,1.04795,1.03497,0.99491,1.02635,0.97115,1.03401,1.03956,0.96259,0.98709,1.01756,1.06667,0.99468,0.99225,1.02929,0.98969,1.01212,1.03756,1.0
3689,0.88098,0.98914,1.0,0.97331,0.9902,0.99749,0.99831,0.98465,0.97661,0.9877,0.97369,1.00351,0.99475,1.01239,0.97157,1.0625,1.01337,0.97363,1.01522,0.98958,0.99135,0.99119,0.99308
3690,0.98886,1.0479,0.99297,1.00844,0.99211,1.01411,0.96193,0.9974,0.98189,1.03734,0.97016,0.98937,0.99788,1.01224,0.98015,0.88235,1.02199,0.99599,0.98827,1.02807,0.98188,1.06515,0.99767
3691,0.97747,1.01238,0.99842,1.00105,1.00796,0.99603,0.99296,0.96615,0.99822,0.98085,0.99071,0.97647,0.98201,0.99127,0.99573,1.0,0.98537,1.00302,1.00528,0.97952,1.02529,0.98425,1.01165
3692,0.95017,1.04421,0.99051,0.99373,1.00989,1.01397,1.03525,1.031,1.01132,1.01953,1.02519,1.03353,1.0194,1.00271,1.0182,0.9,0.99651,0.97892,1.01706,1.00349,0.99467,1.01789,0.97465
3693,1.02896,0.97658,1.0016,1.01157,1.03327,1.00492,0.9957,0.98824,0.99057,0.97681,0.94229,0.98226,1.04017,1.02433,1.00946,1.03704,0.99387,1.01744,0.99871,0.98437,0.98727,0.98427,1.0
3694,0.96889,0.98155,1.01914,0.9948,1.00189,1.00735,1.00518,1.0291,1.02558,1.05986,1.0285,1.01858,1.02825,1.03009,1.01875,1.0,1.00794,1.02823,1.00969,0.99824,1.01018,0.9812,0.98345
3695,0.99847,1.00564,1.00313,0.99269,1.00946,0.99563,0.98969,1.0,1.01914,0.96105,1.04009,1.03242,0.98216,1.00257,0.97853,0.85714,0.99388,1.01667,1.0032,1.0212,1.00941,0.99234,1.02644
3696,1.02603,0.99813,1.00936,1.01263,1.0,1.00732,0.99913,1.01285,1.0148,1.0152,0.94785,1.00883,1.01009,1.00769,1.01881,1.16667,1.02817,1.00289,0.99936,1.02249,1.01598,1.02896,0.99766
3697,1.06269,1.00187,0.98145,0.97297,0.98876,0.98594,0.98784,1.033,1.00224,1.001,0.97966,0.96401,0.98601,0.97839,0.98256,1.0,0.99743,0.99711,0.98136,1.0,0.99345,0.9878,0.9833
3698,1.02528,0.97477,1.0,0.99252,0.99811,0.99951,1.01847,0.99017,0.99384,1.00698,0.99878,0.99243,1.01317,0.9961,0.98956,0.85714,1.00773,1.01061,1.00785,0.99831,0.99472,1.02184,1.01679
3699,1.02877,1.03835,0.98898,1.01292,0.99239,1.00049,0.99741,1.02605,1.01633,1.0,1.02567,0.99034,1.016,1.03262,0.98734,1.16667,1.01874,1.03244,1.0013,1.01695,1.03183,1.00279,0.97877
3700,0.99867,0.97691,0.99681,1.0,1.0,1.01081,0.99567,1.00121,1.03324,1.0198,1.00119,1.02207,1.06299,1.02401,0.99786,1.03571,1.0,1.03605,1.02592,1.00167,1.01028,1.01483,1.01687
3701,1.00667,0.98393,0.97763,1.00744,0.99427,0.97909,1.0,0.98792,1.00054,1.00291,1.01369,0.98041,0.98148,1.01851,1.00964,1.03448,1.0092,0.98483,0.99684,0.99834,1.02036,0.9863,0.99526
3702,1.01325,0.97694,0.99673,1.03481,0.98653,0.95231,0.98348,1.01712,1.02304,1.02033,0.98708,1.00307,1.00755,1.02483,1.00106,1.0,1.00414,1.02174,1.00697,1.04333,1.02369,0.97407,1.0
3703,0.96209,0.9941,0.99508,1.00408,0.99027,0.98591,0.97347,0.99279,0.99686,1.01803,0.9768,1.0046,0.97846,0.98759,1.01483,0.86667,0.99917,0.97606,0.99182,0.98083,0.97686,0.98574,0.9881
3704,0.91576,1.00989,0.9967,1.00812,0.98228,1.01429,0.98456,1.0,0.98003,0.98323,1.01949,1.00864,0.99043,0.97846,0.96764,1.0,0.99339,0.99001,0.99175,0.97882,0.97755,1.01061,0.98072
3705,0.99703,1.0049,0.97025,0.98087,0.99397,0.98331,0.97509,0.98305,0.98016,0.98483,0.98268,0.99345,0.99131,1.00184,0.98813,0.92308,1.0084,1.0,0.97249,1.00499,1.0051,0.97996,0.97543
